"txnID","date","cust","prod","qty","unitcost","country","repID"
1333,"5/20/2020","Eastern Hospital Group","Presterone",1300,1.09,"USA",119
1334,"12/20/2021","Eleifend GMBH","Alaraphosol",800,0.92,"Germany",100
1335,"7/20/2021","Luctus Aliquet Plc","Bhiktarvizem",1100,3.87,"Brazil",887
1336,"5/3/2020","Lorem Luctus","Xipralofen",1100,4.76,"USA",332
1337,"4/20/2023","Pain Management Center","Xipralofen",300,4.76,"USA",332
1338,"10/24/2022","Vitae Risus Incorporated","Xipralofen",1500,4.76,"USA",203
1339,"5/26/2022","Erat Pharma","Presterone",1500,1.09,"Germany",100
1340,"9/2/2020","Eu Dolor Companie","Diaprogenix",800,0.04,"Ecuador",887
1341,"12/13/2022","At Pretium LLC","Xinoprozen",1800,2.82,"USA",332
1342,"9/18/2021","Eastern Hospital Group","Presterone",400,1.09,"USA",119
1343,"3/3/2023","Luctus Aliquet Plc","Alaraphosol",400,0.92,"Brazil",887
1344,"2/12/2021","Proin Dolor Institut","Alaraphosol",1600,0.92,"Germany",221
1345,"4/22/2023","Enim PC","Presterone",700,1.09,"USA",203
1346,"8/19/2022","At Pretium LLC","Gerantrazeophem",1300,1.87,"USA",332
1347,"4/11/2021","Eleifend GMBH","Colophrazen",400,1.23,"Germany",100
1348,"5/5/2023","Nisl Quisque","Colophrazen",800,1.23,"Brazil",887
1349,"5/14/2020","Eastern Hospital Group","Clobromizen",1600,1.44,"USA",119
1350,"10/18/2021","Adipiscing Mauris Inc.","Colophrazen",600,1.23,"USA",203
1351,"2/22/2023","Erat Pharma","Xipramin",500,0.72,"Germany",100
1352,"11/8/2020","Adipiscing Mauris Inc.","Proxinostat",500,2.23,"USA",203
1353,"9/12/2021","Proin Dolor Institut","Alaraphosol",1100,0.92,"Germany",221
1354,"2/21/2022","Saude Universal","Gerantrazeophem",1800,1.87,"Brazil",887
1355,"11/10/2023","Nisl Quisque","Gerantrazeophem",1600,1.87,"Brazil",887
1356,"6/11/2023","Enim PC","Gerantrazeophem",1300,1.87,"USA",203
1357,"10/10/2021","Eu Dolor Companie","Zalofen",500,39,"Ecuador",887
1358,"5/25/2021","Eastern Hospital Group","Bhiktarvizem",1600,3.87,"USA",119
1359,"3/23/2022","Proin Dolor Institut","Proxinostat",1800,2.23,"Germany",221
1360,"5/3/2021","Eleifend GMBH","Xinoprozen",2000,2.82,"Germany",100
1361,"8/3/2022","Vitae Risus Incorporated","Gerantrazeophem",2000,1.87,"USA",203
1362,"12/26/2022","Enim PC","Presterone",500,1.09,"USA",203
1363,"1/9/2023","Proin Dolor Institut","Clobromizen",1700,1.44,"Germany",221
1364,"5/16/2020","Vitae Risus Incorporated","Bhiktarvizem",600,3.87,"USA",203
1365,"3/2/2020","Enim PC","Bhiktarvizem",1500,3.87,"USA",203
1366,"11/6/2020","Pain Management Center","Colophrazen",1400,1.23,"USA",332
1367,"6/12/2022","Vitae Risus Incorporated","Xipralofen",1400,4.76,"USA",203
1368,"12/2/2020","Plaxus Medical","Xinoprozen",1300,2.82,"Canada",119
1369,"5/3/2020","Barma Krankenhausgesellschaft","Bhiktarvizem",1300,3.87,"Austria",655
1370,"2/16/2020","Proin Dolor Institut","Diaprogenix",1900,0.04,"Germany",221
1371,"5/7/2023","Nisl Quisque","Bhiktarvizem",1500,3.87,"Brazil",887
1372,"6/26/2021","Vitae Risus Incorporated","Gerantrazeophem",600,1.87,"USA",203
1373,"10/26/2020","Luctus Aliquet Plc","Proxinostat",200,2.23,"Brazil",887
1374,"8/8/2020","Plaxus Medical","Xinoprozen",1000,2.82,"Canada",119
1375,"7/6/2022","Luctus Aliquet Plc","Proxinostat",800,2.23,"Brazil",887
1376,"9/20/2023","At Pretium LLC","Clobromizen",1300,1.44,"USA",332
1377,"11/22/2022","Eastern Hospital Group","Colophrazen",400,1.23,"USA",119
1378,"8/16/2023","Nisl Quisque","Alaraphosol",400,0.92,"Brazil",887
1379,"7/26/2021","At Pretium LLC","Zalofen",1700,39,"USA",332
1380,"2/2/2022","Eastern Hospital Group","Presterone",300,1.09,"USA",119
1381,"11/4/2022","Adipiscing Mauris Inc.","Bhiktarvizem",500,3.87,"USA",203
1382,"2/20/2023","Vitae Risus Incorporated","Clobromizen",1300,1.44,"USA",203
1383,"11/9/2020","Plaxus Medical","Diaprogenix",1900,0.04,"Canada",119
1384,"2/24/2021","Nisl Quisque","Presterone",1100,1.09,"Brazil",887
1385,"5/3/2022","Eleifend GMBH","Xinoprozen",1900,2.82,"Germany",100
1386,"5/24/2021","Eastern Hospital Group","Gerantrazeophem",100,1.87,"USA",119
1387,"8/7/2022","Vitae Risus Incorporated","Alaraphosol",700,0.92,"USA",203
1388,"9/3/2023","Nisl Quisque","Diaprogenix",700,0.04,"Brazil",887
1389,"7/17/2022","Pain Management Center","Proxinostat",1300,2.23,"USA",332
1390,"10/7/2022","Varius Plc","Zalofen",1800,39,"Brazil",887
1391,"11/28/2021","Pain Management Center","Xipralofen",1600,4.76,"USA",332
1392,"5/14/2021","Lorem Luctus","Zalofen",500,39,"USA",332
1393,"2/24/2020","Saude Universal","Xinoprozen",800,2.82,"Brazil",887
1394,"10/11/2021","Lorem Luctus","Presterone",1300,1.09,"USA",332
1395,"9/23/2021","Vitae Risus Incorporated","Presterone",600,1.09,"USA",203
1396,"11/1/2021","Nisl Quisque","Zalofen",200,39,"Brazil",887
1397,"8/24/2020","Vitae Risus Incorporated","Bhiktarvizem",1700,3.87,"USA",203
1398,"5/12/2022","Adipiscing Mauris Inc.","Proxinostat",1600,2.23,"USA",203
1399,"8/19/2021","Eastern Hospital Group","Colophrazen",800,1.23,"USA",119
1400,"5/8/2020","Eu Dolor Companie","Colophrazen",1300,1.23,"Ecuador",887
1401,"7/28/2021","Erat Pharma","Colophrazen",1900,1.23,"Germany",100
1402,"5/6/2022","Proin Dolor Institut","Presterone",1400,1.09,"Germany",221
1403,"5/24/2020","Vitae Risus Incorporated","Clobromizen",2000,1.44,"USA",203
1404,"4/1/2021","Nisl Quisque","Clobromizen",600,1.44,"Brazil",887
1405,"3/6/2022","Eu Dolor Companie","Bhiktarvizem",900,3.87,"Ecuador",887
1406,"8/3/2022","Enim PC","Xinoprozen",1800,2.82,"USA",203
1407,"11/23/2023","Luctus Aliquet Plc","Alaraphosol",300,0.92,"Brazil",887
1408,"10/7/2022","Luctus Aliquet Plc","Bhiktarvizem",1900,3.87,"Brazil",887
1409,"2/22/2023","Enim PC","Presterone",1700,1.09,"USA",203
1410,"7/2/2021","Eastern Hospital Group","Xipramin",1300,0.72,"USA",119
1411,"1/6/2020","Enim PC","Presterone",1200,1.09,"USA",203
1412,"8/6/2022","Varius Plc","Gerantrazeophem",600,1.87,"Brazil",887
1413,"5/9/2023","Eu Dolor Companie","Alaraphosol",900,0.92,"Ecuador",887
1414,"8/22/2023","Vitae Risus Incorporated","Diaprogenix",1800,0.04,"USA",203
1415,"5/3/2021","Saude Universal","Presterone",1300,1.09,"Brazil",887
1416,"6/9/2023","Adipiscing Mauris Inc.","Bhiktarvizem",500,3.87,"USA",203
1417,"6/9/2022","Eastern Hospital Group","Gerantrazeophem",500,1.87,"USA",119
1418,"9/4/2021","At Pretium LLC","Zalofen",300,39,"USA",332
1419,"2/24/2021","Adipiscing Mauris Inc.","Presterone",1700,1.09,"USA",203
1420,"11/27/2023","Lorem Luctus","Gerantrazeophem",1400,1.87,"USA",332
1421,"5/26/2020","Adipiscing Mauris Inc.","Gerantrazeophem",1400,1.87,"USA",203
1422,"6/27/2021","Vitae Risus Incorporated","Gerantrazeophem",800,1.87,"USA",203
1423,"1/17/2023","Luctus Aliquet Plc","Gerantrazeophem",1700,1.87,"Brazil",887
1424,"12/16/2021","Vitae Risus Incorporated","Zalofen",500,39,"USA",203
1425,"7/15/2021","Plaxus Medical","Zalofen",1000,39,"Canada",119
1426,"4/13/2020","Eu Dolor Companie","Xinoprozen",1400,2.82,"Ecuador",887
1427,"4/2/2021","Pain Management Center","Gerantrazeophem",1700,1.87,"USA",332
1428,"6/23/2021","Luctus Aliquet Plc","Colophrazen",1200,1.23,"Brazil",887
1429,"2/18/2022","At Pretium LLC","Presterone",1200,1.09,"USA",332
1430,"8/22/2023","Adipiscing Mauris Inc.","Bhiktarvizem",600,3.87,"USA",203
1431,"9/25/2022","Adipiscing Mauris Inc.","Clobromizen",1600,1.44,"USA",203
1432,"11/12/2020","Adipiscing Mauris Inc.","Clobromizen",1900,1.44,"USA",203
1433,"5/26/2022","Varius Plc","Alaraphosol",1600,0.92,"Brazil",887
1434,"4/18/2022","At Pretium LLC","Diaprogenix",1900,0.04,"USA",332
1435,"3/8/2021","Vitae Risus Incorporated","Presterone",900,1.09,"USA",203
1436,"12/7/2021","Eleifend GMBH","Proxinostat",1600,2.23,"Germany",100
1437,"7/19/2020","Varius Plc","Gerantrazeophem",600,1.87,"Brazil",887
1438,"4/27/2020","Barma Krankenhausgesellschaft","Proxinostat",1000,2.23,"Austria",655
1439,"10/18/2021","Proin Dolor Institut","Presterone",200,1.09,"Germany",221
1440,"9/12/2021","Erat Pharma","Diaprogenix",1900,0.04,"Germany",100
1441,"3/26/2023","Varius Plc","Xipramin",1300,0.72,"Brazil",887
1442,"7/3/2022","Varius Plc","Zalofen",1300,39,"Brazil",887
1443,"11/5/2021","Pain Management Center","Diaprogenix",1900,0.04,"USA",332
1444,"4/20/2022","Eu Dolor Companie","Gerantrazeophem",400,1.87,"Ecuador",887
1445,"8/6/2022","Pain Management Center","Colophrazen",700,1.23,"USA",332
1446,"7/16/2021","Luctus Aliquet Plc","Gerantrazeophem",100,1.87,"Brazil",887
1447,"11/6/2022","Erat Pharma","Colophrazen",1300,1.23,"Germany",100
1448,"11/4/2022","Lorem Luctus","Zalofen",700,39,"USA",332
1449,"12/3/2020","At Pretium LLC","Proxinostat",1200,2.23,"USA",332
1450,"6/22/2022","Proin Dolor Institut","Proxinostat",1400,2.23,"Germany",221
1451,"8/9/2023","At Pretium LLC","Clobromizen",400,1.44,"USA",332
1452,"7/3/2022","Plaxus Medical","Clobromizen",600,1.44,"Canada",119
1453,"2/22/2023","Vitae Risus Incorporated","Clobromizen",1000,1.44,"USA",203
1454,"5/26/2020","Saude Universal","Presterone",300,1.09,"Brazil",887
1455,"9/17/2021","Luctus Aliquet Plc","Gerantrazeophem",600,1.87,"Brazil",887
1456,"10/17/2020","Varius Plc","Colophrazen",1600,1.23,"Brazil",887
1457,"4/23/2021","Adipiscing Mauris Inc.","Presterone",1800,1.09,"USA",203
1458,"11/10/2022","Saude Universal","Zalofen",500,39,"Brazil",887
1459,"10/20/2020","Adipiscing Mauris Inc.","Presterone",100,1.09,"USA",203
1460,"4/6/2021","Enim PC","Proxinostat",1600,2.23,"USA",203
1461,"7/2/2020","Pain Management Center","Zalofen",900,39,"USA",332
1462,"5/8/2023","Pain Management Center","Zalofen",1300,39,"USA",332
1463,"5/9/2022","Nisl Quisque","Alaraphosol",500,0.92,"Brazil",887
1464,"9/27/2022","Nisl Quisque","Gerantrazeophem",1800,1.87,"Brazil",887
1465,"7/1/2021","Nisl Quisque","Alaraphosol",1900,0.92,"Brazil",887
1466,"3/16/2023","Enim PC","Colophrazen",700,1.23,"USA",203
1467,"5/14/2023","Pain Management Center","Presterone",700,1.09,"USA",332
1468,"8/19/2022","Proin Dolor Institut","Alaraphosol",1500,0.92,"Germany",221
1469,"9/4/2023","Eu Dolor Companie","Presterone",900,1.09,"Ecuador",887
1470,"7/10/2021","Plaxus Medical","Alaraphosol",200,0.92,"Canada",119
1471,"11/6/2023","Eleifend GMBH","Diaprogenix",1800,0.04,"Germany",100
1472,"9/19/2020","Adipiscing Mauris Inc.","Zalofen",200,39,"USA",203
1473,"9/26/2021","Eu Dolor Companie","Clobromizen",1200,1.44,"Ecuador",887
1474,"5/13/2021","Proin Dolor Institut","Colophrazen",1200,1.23,"Germany",221
1475,"5/12/2021","Plaxus Medical","Zalofen",400,39,"Canada",119
1476,"6/20/2020","Plaxus Medical","Gerantrazeophem",1600,1.87,"Canada",119
1477,"8/5/2021","Adipiscing Mauris Inc.","Presterone",1600,1.09,"USA",203
1478,"4/8/2022","At Pretium LLC","Proxinostat",1400,2.23,"USA",332
1479,"4/4/2022","Eastern Hospital Group","Alaraphosol",500,0.92,"USA",119
1480,"10/26/2021","Luctus Aliquet Plc","Bhiktarvizem",300,3.87,"Brazil",887
1481,"11/27/2022","Varius Plc","Bhiktarvizem",1800,3.87,"Brazil",887
1482,"7/10/2020","Plaxus Medical","Gerantrazeophem",700,1.87,"Canada",119
1483,"4/3/2021","Pain Management Center","Diaprogenix",200,0.04,"USA",332
1484,"5/24/2020","Luctus Aliquet Plc","Presterone",1100,1.09,"Brazil",887
1485,"6/19/2022","Nisl Quisque","Diaprogenix",200,0.04,"Brazil",887
1486,"11/6/2022","At Pretium LLC","Bhiktarvizem",800,3.87,"USA",332
1487,"3/13/2021","Eastern Hospital Group","Proxinostat",200,2.23,"USA",119
1488,"7/17/2022","Lorem Luctus","Clobromizen",900,1.44,"USA",332
1489,"5/6/2022","At Pretium LLC","Alaraphosol",100,0.92,"USA",332
1490,"6/21/2020","Vitae Risus Incorporated","Clobromizen",100,1.44,"USA",203
1491,"8/20/2022","Plaxus Medical","Diaprogenix",1900,0.04,"Canada",119
1492,"8/3/2020","Barma Krankenhausgesellschaft","Bhiktarvizem",1400,3.87,"Austria",655
1493,"1/10/2023","Adipiscing Mauris Inc.","Proxinostat",900,2.23,"USA",203
1494,"5/4/2023","At Pretium LLC","Bhiktarvizem",400,3.87,"USA",332
1495,"5/26/2020","Enim PC","Xinoprozen",900,2.82,"USA",203
1496,"5/1/2021","At Pretium LLC","Zalofen",200,39,"USA",332
1497,"3/21/2023","Eu Dolor Companie","Clobromizen",1000,1.44,"Ecuador",887
1498,"11/27/2022","Enim PC","Xipramin",500,0.72,"USA",203
1499,"11/9/2023","Adipiscing Mauris Inc.","Xipralofen",500,4.76,"USA",203
1500,"6/21/2022","Adipiscing Mauris Inc.","Alaraphosol",600,0.92,"USA",203
1501,"5/23/2022","Luctus Aliquet Plc","Diaprogenix",1000,0.04,"Brazil",887
1502,"11/20/2021","Eleifend GMBH","Zalofen",1500,39,"Germany",100
1503,"6/15/2021","Lorem Luctus","Diaprogenix",1100,0.04,"USA",332
1504,"3/6/2022","Proin Dolor Institut","Proxinostat",1000,2.23,"Germany",221
1505,"5/28/2020","Nisl Quisque","Xinoprozen",1200,2.82,"Brazil",887
1506,"10/23/2023","Vitae Risus Incorporated","Proxinostat",200,2.23,"USA",203
1507,"11/2/2023","Nisl Quisque","Bhiktarvizem",1300,3.87,"Brazil",887
1508,"2/4/2020","Proin Dolor Institut","Clobromizen",900,1.44,"Germany",221
1509,"10/8/2023","Pain Management Center","Alaraphosol",900,0.92,"USA",332
1510,"10/16/2021","Plaxus Medical","Presterone",1900,1.09,"Canada",119
1511,"3/9/2022","Vitae Risus Incorporated","Zalofen",1900,39,"USA",203
1512,"1/2/2021","Lorem Luctus","Presterone",800,1.09,"USA",332
1513,"11/18/2022","Nisl Quisque","Proxinostat",1700,2.23,"Brazil",887
1514,"10/10/2023","Eleifend GMBH","Zalofen",200,39,"Germany",100
1515,"7/26/2021","Barma Krankenhausgesellschaft","Colophrazen",400,1.23,"Austria",655
1516,"1/16/2022","Eastern Hospital Group","Diaprogenix",200,0.04,"USA",119
1517,"12/8/2022","Enim PC","Xipramin",1000,0.72,"USA",203
1518,"4/16/2020","Varius Plc","Gerantrazeophem",1000,1.87,"Brazil",887
1519,"1/8/2022","Plaxus Medical","Bhiktarvizem",900,3.87,"Canada",119
1520,"3/21/2021","Varius Plc","Clobromizen",1000,1.44,"Brazil",887
1521,"7/22/2021","Eastern Hospital Group","Alaraphosol",200,0.92,"USA",119
1522,"5/26/2021","Nisl Quisque","Alaraphosol",1300,0.92,"Brazil",887
1523,"3/4/2022","Varius Plc","Alaraphosol",1800,0.92,"Brazil",887
1524,"6/24/2022","Pain Management Center","Alaraphosol",1400,0.92,"USA",332
1525,"4/24/2022","At Pretium LLC","Alaraphosol",1600,0.92,"USA",332
1526,"3/18/2022","Vitae Risus Incorporated","Presterone",1200,1.09,"USA",203
1527,"2/15/2021","Eleifend GMBH","Proxinostat",500,2.23,"Germany",100
1528,"6/13/2020","Eastern Hospital Group","Clobromizen",1500,1.44,"USA",119
1529,"7/16/2023","Vitae Risus Incorporated","Xipralofen",1600,4.76,"USA",203
1530,"8/17/2023","Luctus Aliquet Plc","Gerantrazeophem",500,1.87,"Brazil",887
1531,"9/20/2023","Lorem Luctus","Alaraphosol",1100,0.92,"USA",332
1532,"7/12/2021","Proin Dolor Institut","Xipramin",1200,0.72,"Germany",221
1533,"7/25/2022","Pain Management Center","Clobromizen",1900,1.44,"USA",332
1534,"4/2/2022","Plaxus Medical","Alaraphosol",1800,0.92,"Canada",119
1535,"12/24/2020","Eu Dolor Companie","Xipramin",100,0.72,"Ecuador",887
1536,"7/9/2022","Pain Management Center","Clobromizen",1600,1.44,"USA",332
1537,"2/25/2023","At Pretium LLC","Clobromizen",2000,1.44,"USA",332
1538,"8/24/2023","Adipiscing Mauris Inc.","Clobromizen",800,1.44,"USA",203
1539,"9/4/2023","Saude Universal","Xipralofen",400,4.76,"Brazil",887
1540,"10/7/2021","Saude Universal","Zalofen",1200,39,"Brazil",887
1541,"12/17/2022","Lorem Luctus","Clobromizen",900,1.44,"USA",332
1542,"5/21/2020","Proin Dolor Institut","Presterone",1700,1.09,"Germany",221
1543,"6/6/2021","At Pretium LLC","Zalofen",1700,39,"USA",332
1544,"8/25/2021","Eleifend GMBH","Xipramin",100,0.72,"Germany",100
1545,"4/26/2021","Erat Pharma","Gerantrazeophem",900,1.87,"Germany",100
1546,"5/13/2020","Eu Dolor Companie","Gerantrazeophem",200,1.87,"Ecuador",887
1547,"6/8/2023","Enim PC","Zalofen",1300,39,"USA",203
1548,"10/17/2022","Plaxus Medical","Xipramin",1900,0.72,"Canada",119
1549,"6/3/2021","Vitae Risus Incorporated","Xinoprozen",700,2.82,"USA",203
1550,"1/21/2021","Barma Krankenhausgesellschaft","Presterone",1500,1.09,"Austria",655
1551,"3/18/2021","Plaxus Medical","Proxinostat",1800,2.23,"Canada",119
1552,"2/16/2021","Barma Krankenhausgesellschaft","Diaprogenix",700,0.04,"Austria",655
1553,"8/8/2023","Proin Dolor Institut","Xinoprozen",1700,2.82,"Germany",221
1554,"10/15/2022","Erat Pharma","Bhiktarvizem",300,3.87,"Germany",100
1555,"10/2/2023","Luctus Aliquet Plc","Alaraphosol",1300,0.92,"Brazil",887
1556,"4/22/2021","Lorem Luctus","Clobromizen",500,1.44,"USA",332
1557,"9/16/2022","Proin Dolor Institut","Proxinostat",1500,2.23,"Germany",221
1558,"8/7/2020","Pain Management Center","Proxinostat",1700,2.23,"USA",332
1559,"5/13/2022","Adipiscing Mauris Inc.","Gerantrazeophem",1500,1.87,"USA",203
1560,"10/16/2020","Lorem Luctus","Diaprogenix",1700,0.04,"USA",332
1561,"6/27/2022","Saude Universal","Presterone",1900,1.09,"Brazil",887
1562,"3/8/2020","At Pretium LLC","Xipramin",1500,0.72,"USA",332
1563,"2/13/2023","Pain Management Center","Xinoprozen",400,2.82,"USA",332
1564,"3/9/2021","Adipiscing Mauris Inc.","Colophrazen",1100,1.23,"USA",203
1565,"9/3/2022","At Pretium LLC","Diaprogenix",1900,0.04,"USA",332
1566,"10/13/2021","Pain Management Center","Clobromizen",600,1.44,"USA",332
1567,"4/11/2022","Enim PC","Clobromizen",100,1.44,"USA",203
1568,"3/14/2022","Adipiscing Mauris Inc.","Proxinostat",300,2.23,"USA",203
1569,"6/7/2021","Vitae Risus Incorporated","Bhiktarvizem",1500,3.87,"USA",203
1570,"8/12/2023","Enim PC","Colophrazen",800,1.23,"USA",203
1571,"8/24/2022","At Pretium LLC","Colophrazen",1000,1.23,"USA",332
1572,"9/11/2021","Adipiscing Mauris Inc.","Proxinostat",1400,2.23,"USA",203
1573,"8/3/2022","Adipiscing Mauris Inc.","Proxinostat",1600,2.23,"USA",203
1574,"6/25/2021","Adipiscing Mauris Inc.","Bhiktarvizem",600,3.87,"USA",203
1575,"6/9/2021","At Pretium LLC","Bhiktarvizem",1400,3.87,"USA",332
1576,"7/18/2022","At Pretium LLC","Xinoprozen",900,2.82,"USA",332
1577,"8/9/2020","Lorem Luctus","Presterone",500,1.09,"USA",332
1578,"4/24/2022","Eu Dolor Companie","Colophrazen",1100,1.23,"Ecuador",887
1579,"4/27/2023","At Pretium LLC","Presterone",1500,1.09,"USA",332
1580,"7/25/2023","Vitae Risus Incorporated","Colophrazen",1300,1.23,"USA",203
1581,"5/27/2022","Eastern Hospital Group","Presterone",1700,1.09,"USA",119
1582,"8/3/2022","Eleifend GMBH","Bhiktarvizem",1800,3.87,"Germany",100
1583,"9/6/2022","Barma Krankenhausgesellschaft","Colophrazen",900,1.23,"Austria",655
1584,"3/12/2023","Erat Pharma","Bhiktarvizem",1200,3.87,"Germany",100
1585,"8/12/2021","Lorem Luctus","Alaraphosol",2000,0.92,"USA",332
1586,"11/20/2022","Pain Management Center","Xipramin",700,0.72,"USA",332
1587,"6/2/2021","Lorem Luctus","Presterone",400,1.09,"USA",332
1588,"1/7/2021","Barma Krankenhausgesellschaft","Bhiktarvizem",1700,3.87,"Austria",655
1589,"5/23/2021","Luctus Aliquet Plc","Xinoprozen",100,2.82,"Brazil",887
1590,"2/23/2023","Eu Dolor Companie","Alaraphosol",100,0.92,"Ecuador",887
1591,"10/8/2021","Saude Universal","Bhiktarvizem",1600,3.87,"Brazil",887
1592,"5/9/2021","Varius Plc","Zalofen",1700,39,"Brazil",887
1593,"8/7/2020","Plaxus Medical","Zalofen",1400,39,"Canada",119
1594,"11/22/2022","Enim PC","Gerantrazeophem",900,1.87,"USA",203
1595,"9/16/2020","Saude Universal","Proxinostat",1400,2.23,"Brazil",887
1596,"7/21/2022","Adipiscing Mauris Inc.","Gerantrazeophem",800,1.87,"USA",203
1597,"7/22/2020","Eleifend GMBH","Diaprogenix",1400,0.04,"Germany",100
1598,"8/22/2020","Proin Dolor Institut","Gerantrazeophem",1300,1.87,"Germany",221
1599,"3/26/2021","Erat Pharma","Proxinostat",300,2.23,"Germany",100
1600,"5/27/2021","Lorem Luctus","Bhiktarvizem",1800,3.87,"USA",332
1601,"3/26/2022","Luctus Aliquet Plc","Presterone",200,1.09,"Brazil",887
1602,"11/5/2020","Barma Krankenhausgesellschaft","Zalofen",800,39,"Austria",655
1603,"11/10/2023","Eastern Hospital Group","Presterone",200,1.09,"USA",119
1604,"10/8/2020","Eleifend GMBH","Alaraphosol",1400,0.92,"Germany",100
1605,"1/3/2022","Nisl Quisque","Diaprogenix",1900,0.04,"Brazil",887
1606,"2/16/2021","Eastern Hospital Group","Presterone",300,1.09,"USA",119
1607,"10/13/2021","Barma Krankenhausgesellschaft","Gerantrazeophem",800,1.87,"Austria",655
1608,"5/1/2021","Proin Dolor Institut","Clobromizen",1300,1.44,"Germany",221
1609,"9/6/2022","Barma Krankenhausgesellschaft","Xipralofen",100,4.76,"Austria",655
1610,"11/15/2023","Barma Krankenhausgesellschaft","Presterone",1400,1.09,"Austria",655
1611,"3/6/2023","Barma Krankenhausgesellschaft","Colophrazen",500,1.23,"Austria",655
1612,"11/22/2022","Enim PC","Gerantrazeophem",1800,1.87,"USA",203
1613,"4/6/2023","Varius Plc","Diaprogenix",1600,0.04,"Brazil",887
1614,"6/4/2022","Vitae Risus Incorporated","Presterone",1300,1.09,"USA",203
1615,"6/17/2023","Plaxus Medical","Zalofen",200,39,"Canada",119
1616,"10/5/2022","Eleifend GMBH","Zalofen",1400,39,"Germany",100
1617,"8/9/2022","Saude Universal","Alaraphosol",400,0.92,"Brazil",887
1618,"9/18/2022","Eleifend GMBH","Proxinostat",300,2.23,"Germany",100
1619,"11/27/2021","Eu Dolor Companie","Proxinostat",600,2.23,"Ecuador",887
1620,"8/24/2020","Luctus Aliquet Plc","Xipramin",1300,0.72,"Brazil",887
1621,"1/4/2021","At Pretium LLC","Proxinostat",1500,2.23,"USA",332
1622,"12/20/2020","Proin Dolor Institut","Xinoprozen",300,2.82,"Germany",221
1623,"10/23/2023","Enim PC","Bhiktarvizem",1000,3.87,"USA",203
1624,"5/24/2020","Varius Plc","Clobromizen",1700,1.44,"Brazil",887
1625,"5/12/2022","Nisl Quisque","Colophrazen",1600,1.23,"Brazil",887
1626,"11/3/2021","Vitae Risus Incorporated","Clobromizen",900,1.44,"USA",203
1627,"5/21/2022","Eu Dolor Companie","Xipramin",1500,0.72,"Ecuador",887
1628,"7/4/2021","Plaxus Medical","Presterone",100,1.09,"Canada",119
1629,"4/6/2020","Barma Krankenhausgesellschaft","Clobromizen",1900,1.44,"Austria",655
1630,"4/23/2022","Proin Dolor Institut","Xinoprozen",200,2.82,"Germany",221
1631,"5/23/2022","Lorem Luctus","Xipralofen",1900,4.76,"USA",332
1632,"9/9/2021","At Pretium LLC","Zalofen",1000,39,"USA",332
1633,"8/22/2021","Varius Plc","Clobromizen",1500,1.44,"Brazil",887
1634,"12/6/2021","Lorem Luctus","Presterone",1100,1.09,"USA",332
1635,"2/12/2021","Eleifend GMBH","Gerantrazeophem",1000,1.87,"Germany",100
1636,"1/28/2020","Adipiscing Mauris Inc.","Zalofen",900,39,"USA",203
1637,"10/15/2022","Eu Dolor Companie","Colophrazen",600,1.23,"Ecuador",887
1638,"2/28/2021","Adipiscing Mauris Inc.","Bhiktarvizem",300,3.87,"USA",203
1639,"3/26/2022","Vitae Risus Incorporated","Diaprogenix",800,0.04,"USA",203
1640,"8/18/2020","Eastern Hospital Group","Diaprogenix",700,0.04,"USA",119
1641,"3/7/2021","Saude Universal","Zalofen",1300,39,"Brazil",887
1642,"2/7/2022","Saude Universal","Zalofen",1600,39,"Brazil",887
1643,"4/12/2022","Plaxus Medical","Diaprogenix",300,0.04,"Canada",119
1644,"3/12/2022","Adipiscing Mauris Inc.","Xipramin",400,0.72,"USA",203
1645,"11/5/2021","Pain Management Center","Xipramin",900,0.72,"USA",332
1646,"11/23/2020","Varius Plc","Zalofen",300,39,"Brazil",887
1647,"5/17/2022","Eu Dolor Companie","Bhiktarvizem",1700,3.87,"Ecuador",887
1648,"10/7/2020","Barma Krankenhausgesellschaft","Xinoprozen",1400,2.82,"Austria",655
1649,"10/26/2020","Eleifend GMBH","Clobromizen",2000,1.44,"Germany",100
1650,"3/13/2022","Lorem Luctus","Proxinostat",2000,2.23,"USA",332
1651,"3/1/2021","Vitae Risus Incorporated","Bhiktarvizem",600,3.87,"USA",203
1652,"3/6/2021","Varius Plc","Xipralofen",400,4.76,"Brazil",887
1653,"4/8/2022","Barma Krankenhausgesellschaft","Proxinostat",1700,2.23,"Austria",655
1654,"1/26/2023","Saude Universal","Xipramin",500,0.72,"Brazil",887
1655,"2/23/2022","Adipiscing Mauris Inc.","Clobromizen",1100,1.44,"USA",203
1656,"4/17/2022","Vitae Risus Incorporated","Proxinostat",1900,2.23,"USA",203
1657,"7/14/2022","Pain Management Center","Diaprogenix",1300,0.04,"USA",332
1658,"8/8/2020","Eleifend GMBH","Proxinostat",1900,2.23,"Germany",100
1659,"6/16/2022","Pain Management Center","Xinoprozen",200,2.82,"USA",332
1660,"4/1/2022","Varius Plc","Zalofen",1100,39,"Brazil",887
1661,"8/8/2020","Pain Management Center","Bhiktarvizem",900,3.87,"USA",332
1662,"9/18/2022","Nisl Quisque","Presterone",1000,1.09,"Brazil",887
1663,"7/18/2021","Proin Dolor Institut","Colophrazen",1600,1.23,"Germany",221
1664,"8/19/2022","Luctus Aliquet Plc","Xinoprozen",1300,2.82,"Brazil",887
