"txnID","date","cust","prod","qty","unitcost","country","repID"
1334,"5/4/2022","Eastern Hospital Group","Xinoprozen",1900,2.82,"USA",119
1335,"2/4/2020","Proin Dolor Institut","Diaprogenix",1100,0.04,"Germany",221
1336,"6/24/2022","Lorem Luctus","Bhiktarvizem",500,3.87,"USA",332
1337,"8/4/2021","Lorem Luctus","Gerantrazeophem",1800,1.87,"USA",332
1338,"5/2/2021","Plaxus Medical","Gerantrazeophem",1500,1.87,"Canada",119
1339,"1/22/2020","Barma Krankenhausgesellschaft","Proxinostat",1700,2.23,"Austria",655
1340,"9/26/2020","At Pretium LLC","Xinoprozen",500,2.82,"USA",332
1341,"8/21/2022","At Pretium LLC","Colophrazen",900,1.23,"USA",332
1342,"2/18/2021","Luctus Aliquet Plc","Zalofen",400,39,"Brazil",887
1343,"2/13/2020","Eu Dolor Companie","Gerantrazeophem",1700,1.87,"Ecuador",887
1344,"10/19/2021","Barma Krankenhausgesellschaft","Colophrazen",600,1.23,"Austria",655
1345,"11/7/2022","Nisl Quisque","Xipramin",700,0.72,"Brazil",887
1346,"4/5/2021","Adipiscing Mauris Inc.","Alaraphosol",1300,0.92,"USA",203
1347,"1/1/2022","Eleifend GMBH","Zalofen",1300,39,"Germany",100
1348,"5/18/2023","Enim PC","Proxinostat",1600,2.23,"USA",203
1349,"7/12/2022","Pain Management Center","Proxinostat",1000,2.23,"USA",332
1350,"2/14/2022","Adipiscing Mauris Inc.","Diaprogenix",300,0.04,"USA",203
1351,"7/6/2021","Nisl Quisque","Diaprogenix",1900,0.04,"Brazil",887
1352,"5/4/2023","Saude Universal","Diaprogenix",300,0.04,"Brazil",887
1353,"3/5/2022","Nisl Quisque","Xipralofen",1100,4.76,"Brazil",887
1354,"6/23/2022","Nisl Quisque","Presterone",100,1.09,"Brazil",887
1355,"9/13/2020","Barma Krankenhausgesellschaft","Presterone",1500,1.09,"Austria",655
1356,"3/21/2020","Adipiscing Mauris Inc.","Gerantrazeophem",600,1.87,"USA",203
1357,"8/10/2023","Barma Krankenhausgesellschaft","Bhiktarvizem",1300,3.87,"Austria",655
1358,"3/14/2023","Vitae Risus Incorporated","Bhiktarvizem",1400,3.87,"USA",203
1359,"6/8/2022","At Pretium LLC","Alaraphosol",1800,0.92,"USA",332
1360,"8/17/2021","Proin Dolor Institut","Zalofen",700,39,"Germany",221
1361,"4/18/2021","Lorem Luctus","Gerantrazeophem",1200,1.87,"USA",332
1362,"4/13/2022","At Pretium LLC","Diaprogenix",700,0.04,"USA",332
1363,"3/3/2020","Barma Krankenhausgesellschaft","Proxinostat",1600,2.23,"Austria",655
1364,"7/4/2022","Vitae Risus Incorporated","Xipramin",1000,0.72,"USA",203
1365,"1/12/2021","Luctus Aliquet Plc","Alaraphosol",700,0.92,"Brazil",887
1366,"4/27/2021","Barma Krankenhausgesellschaft","Clobromizen",1600,1.44,"Austria",655
1367,"10/23/2022","Nisl Quisque","Colophrazen",1600,1.23,"Brazil",887
1368,"11/17/2023","Pain Management Center","Presterone",300,1.09,"USA",332
1369,"11/12/2023","Adipiscing Mauris Inc.","Colophrazen",1500,1.23,"USA",203
1370,"7/13/2020","Vitae Risus Incorporated","Zalofen",1000,39,"USA",203
1371,"8/28/2022","Eu Dolor Companie","Clobromizen",1000,1.44,"Ecuador",887
1372,"2/1/2020","Nisl Quisque","Colophrazen",900,1.23,"Brazil",887
1373,"5/17/2020","Eleifend GMBH","Colophrazen",1300,1.23,"Germany",100
1374,"3/20/2023","Enim PC","Xipralofen",800,4.76,"USA",203
1375,"4/16/2021","Pain Management Center","Presterone",500,1.09,"USA",332
1376,"7/21/2022","Adipiscing Mauris Inc.","Gerantrazeophem",1600,1.87,"USA",203
1377,"10/27/2020","Adipiscing Mauris Inc.","Xinoprozen",1700,2.82,"USA",203
1378,"9/6/2023","Enim PC","Bhiktarvizem",1100,3.87,"USA",203
1379,"9/11/2020","Adipiscing Mauris Inc.","Zalofen",1500,39,"USA",203
1380,"9/8/2023","Proin Dolor Institut","Presterone",1500,1.09,"Germany",221
1381,"9/15/2022","Nisl Quisque","Xipramin",1200,0.72,"Brazil",887
1382,"11/9/2021","Eleifend GMBH","Clobromizen",300,1.44,"Germany",100
1383,"4/20/2022","Saude Universal","Xinoprozen",1500,2.82,"Brazil",887
1384,"8/9/2022","Eastern Hospital Group","Diaprogenix",400,0.04,"USA",119
1385,"10/27/2023","Adipiscing Mauris Inc.","Xipralofen",1500,4.76,"USA",203
1386,"6/26/2022","Saude Universal","Presterone",1600,1.09,"Brazil",887
1387,"12/25/2021","Proin Dolor Institut","Diaprogenix",1400,0.04,"Germany",221
1388,"2/24/2021","Eu Dolor Companie","Bhiktarvizem",200,3.87,"Ecuador",887
1389,"10/27/2020","Luctus Aliquet Plc","Xipralofen",1700,4.76,"Brazil",887
1390,"4/23/2021","Pain Management Center","Alaraphosol",700,0.92,"USA",332
1391,"9/4/2021","Pain Management Center","Presterone",600,1.09,"USA",332
1392,"2/25/2022","Proin Dolor Institut","Proxinostat",1500,2.23,"Germany",221
1393,"9/6/2022","Lorem Luctus","Alaraphosol",400,0.92,"USA",332
1394,"2/12/2021","At Pretium LLC","Zalofen",1500,39,"USA",332
1395,"5/21/2020","Varius Plc","Presterone",1200,1.09,"Brazil",887
1396,"8/28/2022","Barma Krankenhausgesellschaft","Colophrazen",1400,1.23,"Austria",655
1397,"11/19/2020","Barma Krankenhausgesellschaft","Proxinostat",100,2.23,"Austria",655
1398,"10/20/2021","Proin Dolor Institut","Alaraphosol",600,0.92,"Germany",221
1399,"5/14/2022","Nisl Quisque","Bhiktarvizem",400,3.87,"Brazil",887
1400,"9/13/2022","Saude Universal","Diaprogenix",1200,0.04,"Brazil",887
1401,"9/10/2023","Eleifend GMBH","Xinoprozen",1400,2.82,"Germany",100
1402,"2/16/2023","Eleifend GMBH","Xinoprozen",900,2.82,"Germany",100
1403,"9/24/2021","Vitae Risus Incorporated","Xinoprozen",400,2.82,"USA",203
1404,"7/8/2022","Luctus Aliquet Plc","Gerantrazeophem",800,1.87,"Brazil",887
1405,"5/12/2020","Eu Dolor Companie","Xinoprozen",1000,2.82,"Ecuador",887
1406,"11/6/2020","Plaxus Medical","Alaraphosol",1100,0.92,"Canada",119
1407,"7/25/2022","Luctus Aliquet Plc","Diaprogenix",1300,0.04,"Brazil",887
1408,"10/24/2023","Erat Pharma","Bhiktarvizem",200,3.87,"Germany",100
1409,"5/26/2021","Vitae Risus Incorporated","Proxinostat",700,2.23,"USA",203
1410,"10/8/2022","Eu Dolor Companie","Xipramin",1400,0.72,"Ecuador",887
1411,"5/19/2020","Lorem Luctus","Zalofen",2000,39,"USA",332
1412,"11/9/2021","Eu Dolor Companie","Xipralofen",700,4.76,"Ecuador",887
1413,"11/23/2022","Eastern Hospital Group","Xipramin",700,0.72,"USA",119
1414,"9/21/2022","Luctus Aliquet Plc","Xinoprozen",300,2.82,"Brazil",887
1415,"9/13/2021","Varius Plc","Alaraphosol",1300,0.92,"Brazil",887
1416,"9/24/2021","Eu Dolor Companie","Gerantrazeophem",1000,1.87,"Ecuador",887
1417,"10/4/2021","Eu Dolor Companie","Clobromizen",600,1.44,"Ecuador",887
1418,"9/17/2022","Varius Plc","Xipramin",1300,0.72,"Brazil",887
1419,"6/7/2021","Eleifend GMBH","Zalofen",1600,39,"Germany",100
1420,"3/2/2020","Eastern Hospital Group","Alaraphosol",1800,0.92,"USA",119
1421,"11/12/2022","Plaxus Medical","Bhiktarvizem",700,3.87,"Canada",119
1422,"9/18/2021","Luctus Aliquet Plc","Alaraphosol",1000,0.92,"Brazil",887
1423,"6/12/2022","Adipiscing Mauris Inc.","Xipramin",400,0.72,"USA",203
1424,"4/1/2020","Eastern Hospital Group","Zalofen",1000,39,"USA",119
1425,"12/7/2023","Eu Dolor Companie","Colophrazen",1500,1.23,"Ecuador",887
1426,"2/10/2022","Eleifend GMBH","Proxinostat",1400,2.23,"Germany",100
1427,"3/27/2023","Luctus Aliquet Plc","Xipramin",200,0.72,"Brazil",887
1428,"9/26/2022","Vitae Risus Incorporated","Xipralofen",1200,4.76,"USA",203
1429,"9/14/2023","Proin Dolor Institut","Presterone",1100,1.09,"Germany",221
1430,"7/9/2021","Vitae Risus Incorporated","Alaraphosol",900,0.92,"USA",203
1431,"8/25/2021","Barma Krankenhausgesellschaft","Gerantrazeophem",300,1.87,"Austria",655
1432,"7/20/2021","Plaxus Medical","Clobromizen",1400,1.44,"Canada",119
1433,"11/22/2021","Plaxus Medical","Zalofen",1000,39,"Canada",119
1434,"10/12/2022","Luctus Aliquet Plc","Presterone",1700,1.09,"Brazil",887
1435,"11/17/2023","Saude Universal","Xinoprozen",200,2.82,"Brazil",887
1436,"8/11/2022","Luctus Aliquet Plc","Diaprogenix",1300,0.04,"Brazil",887
1437,"5/19/2021","Saude Universal","Proxinostat",600,2.23,"Brazil",887
1438,"9/13/2022","Adipiscing Mauris Inc.","Alaraphosol",800,0.92,"USA",203
1439,"5/17/2021","Eastern Hospital Group","Colophrazen",1700,1.23,"USA",119
1440,"1/9/2021","Pain Management Center","Zalofen",1100,39,"USA",332
1441,"8/1/2023","Eu Dolor Companie","Clobromizen",1700,1.44,"Ecuador",887
1442,"8/14/2021","Eleifend GMBH","Colophrazen",1500,1.23,"Germany",100
1443,"5/1/2023","Proin Dolor Institut","Bhiktarvizem",500,3.87,"Germany",221
1444,"2/12/2021","Varius Plc","Alaraphosol",1900,0.92,"Brazil",887
1445,"6/17/2022","Vitae Risus Incorporated","Clobromizen",600,1.44,"USA",203
1446,"11/21/2022","Nisl Quisque","Clobromizen",1000,1.44,"Brazil",887
1447,"7/13/2022","Eleifend GMBH","Presterone",1600,1.09,"Germany",100
1448,"1/9/2021","Enim PC","Colophrazen",300,1.23,"USA",203
1449,"8/21/2023","At Pretium LLC","Bhiktarvizem",1000,3.87,"USA",332
1450,"11/14/2023","Erat Pharma","Zalofen",800,39,"Germany",100
1451,"6/3/2020","Pain Management Center","Clobromizen",700,1.44,"USA",332
1452,"1/11/2021","Varius Plc","Gerantrazeophem",500,1.87,"Brazil",887
1453,"2/20/2020","Lorem Luctus","Proxinostat",1500,2.23,"USA",332
1454,"3/26/2020","Plaxus Medical","Colophrazen",1800,1.23,"Canada",119
1455,"9/11/2023","Plaxus Medical","Alaraphosol",1700,0.92,"Canada",119
1456,"9/27/2022","Saude Universal","Xinoprozen",1700,2.82,"Brazil",887
1457,"4/12/2021","Eastern Hospital Group","Alaraphosol",1200,0.92,"USA",119
1458,"1/21/2021","Enim PC","Zalofen",1300,39,"USA",203
1459,"7/5/2020","Adipiscing Mauris Inc.","Clobromizen",400,1.44,"USA",203
1460,"5/14/2022","Vitae Risus Incorporated","Diaprogenix",1200,0.04,"USA",203
1461,"9/14/2023","Eu Dolor Companie","Bhiktarvizem",1800,3.87,"Ecuador",887
1462,"2/2/2020","At Pretium LLC","Presterone",300,1.09,"USA",332
1463,"7/25/2022","At Pretium LLC","Xipramin",1300,0.72,"USA",332
1464,"3/11/2021","Erat Pharma","Presterone",1700,1.09,"Germany",100
1465,"9/4/2020","Luctus Aliquet Plc","Colophrazen",1400,1.23,"Brazil",887
1466,"8/13/2021","Eu Dolor Companie","Colophrazen",1400,1.23,"Ecuador",887
1467,"10/2/2021","Plaxus Medical","Colophrazen",1100,1.23,"Canada",119
1468,"9/23/2022","Varius Plc","Colophrazen",500,1.23,"Brazil",887
1469,"10/26/2022","Pain Management Center","Bhiktarvizem",1200,3.87,"USA",332
1470,"10/22/2020","Saude Universal","Alaraphosol",800,0.92,"Brazil",887
1471,"6/26/2021","Plaxus Medical","Proxinostat",1600,2.23,"Canada",119
1472,"6/11/2022","Lorem Luctus","Alaraphosol",800,0.92,"USA",332
1473,"6/27/2021","Varius Plc","Colophrazen",800,1.23,"Brazil",887
1474,"6/9/2022","Pain Management Center","Bhiktarvizem",1500,3.87,"USA",332
1475,"2/28/2022","Nisl Quisque","Bhiktarvizem",1800,3.87,"Brazil",887
1476,"3/8/2021","Varius Plc","Zalofen",500,39,"Brazil",887
1477,"10/8/2022","Vitae Risus Incorporated","Colophrazen",900,1.23,"USA",203
1478,"6/16/2023","Eleifend GMBH","Gerantrazeophem",1600,1.87,"Germany",100
1479,"8/27/2021","Vitae Risus Incorporated","Xipralofen",1500,4.76,"USA",203
1480,"7/24/2020","Eleifend GMBH","Clobromizen",300,1.44,"Germany",100
1481,"12/7/2022","Adipiscing Mauris Inc.","Xinoprozen",1300,2.82,"USA",203
1482,"5/24/2021","Eleifend GMBH","Diaprogenix",1000,0.04,"Germany",100
1483,"11/14/2022","Lorem Luctus","Colophrazen",1500,1.23,"USA",332
1484,"6/2/2020","Pain Management Center","Zalofen",1900,39,"USA",332
1485,"5/2/2022","Vitae Risus Incorporated","Xinoprozen",1500,2.82,"USA",203
1486,"3/13/2021","Varius Plc","Clobromizen",1200,1.44,"Brazil",887
1487,"3/27/2021","Barma Krankenhausgesellschaft","Xipramin",2000,0.72,"Austria",655
1488,"11/13/2021","Plaxus Medical","Xinoprozen",600,2.82,"Canada",119
1489,"2/27/2023","Saude Universal","Alaraphosol",1900,0.92,"Brazil",887
1490,"6/1/2023","Pain Management Center","Proxinostat",1800,2.23,"USA",332
1491,"11/19/2021","Eastern Hospital Group","Bhiktarvizem",200,3.87,"USA",119
1492,"2/9/2023","Lorem Luctus","Clobromizen",700,1.44,"USA",332
1493,"9/20/2023","Luctus Aliquet Plc","Proxinostat",200,2.23,"Brazil",887
1494,"3/4/2021","Luctus Aliquet Plc","Clobromizen",300,1.44,"Brazil",887
1495,"9/27/2021","Enim PC","Proxinostat",700,2.23,"USA",203
1496,"4/26/2021","Lorem Luctus","Alaraphosol",1600,0.92,"USA",332
1497,"3/18/2021","Proin Dolor Institut","Colophrazen",800,1.23,"Germany",221
1498,"4/15/2022","Vitae Risus Incorporated","Clobromizen",1800,1.44,"USA",203
1499,"4/12/2023","Vitae Risus Incorporated","Gerantrazeophem",700,1.87,"USA",203
1500,"11/5/2022","Erat Pharma","Diaprogenix",1100,0.04,"Germany",100
1501,"7/25/2023","Luctus Aliquet Plc","Presterone",500,1.09,"Brazil",887
1502,"11/8/2022","Proin Dolor Institut","Bhiktarvizem",1900,3.87,"Germany",221
1503,"11/26/2022","Eleifend GMBH","Xinoprozen",900,2.82,"Germany",100
1504,"11/22/2021","Barma Krankenhausgesellschaft","Colophrazen",500,1.23,"Austria",655
1505,"8/26/2021","Enim PC","Colophrazen",1100,1.23,"USA",203
1506,"7/25/2023","Plaxus Medical","Proxinostat",1700,2.23,"Canada",119
1507,"11/1/2023","At Pretium LLC","Clobromizen",1800,1.44,"USA",332
1508,"3/23/2023","Barma Krankenhausgesellschaft","Zalofen",1900,39,"Austria",655
1509,"12/26/2023","Barma Krankenhausgesellschaft","Colophrazen",400,1.23,"Austria",655
1510,"1/8/2022","Barma Krankenhausgesellschaft","Bhiktarvizem",900,3.87,"Austria",655
1511,"2/3/2021","Barma Krankenhausgesellschaft","Gerantrazeophem",1000,1.87,"Austria",655
1512,"6/16/2020","Varius Plc","Xipralofen",800,4.76,"Brazil",887
1513,"6/17/2022","Erat Pharma","Xipralofen",700,4.76,"Germany",100
1514,"10/3/2022","Proin Dolor Institut","Gerantrazeophem",1000,1.87,"Germany",221
1515,"4/10/2023","Vitae Risus Incorporated","Diaprogenix",1400,0.04,"USA",203
1516,"10/11/2021","Vitae Risus Incorporated","Diaprogenix",1400,0.04,"USA",203
1517,"4/28/2022","Pain Management Center","Gerantrazeophem",1900,1.87,"USA",332
1518,"3/16/2021","Varius Plc","Alaraphosol",1200,0.92,"Brazil",887
1519,"10/25/2022","At Pretium LLC","Bhiktarvizem",800,3.87,"USA",332
1520,"9/10/2020","Eu Dolor Companie","Diaprogenix",1600,0.04,"Ecuador",887
1521,"10/26/2023","Luctus Aliquet Plc","Clobromizen",1700,1.44,"Brazil",887
1522,"10/7/2022","Plaxus Medical","Gerantrazeophem",400,1.87,"Canada",119
1523,"6/15/2021","Lorem Luctus","Bhiktarvizem",1400,3.87,"USA",332
1524,"10/4/2021","Varius Plc","Zalofen",500,39,"Brazil",887
1525,"3/18/2023","Proin Dolor Institut","Zalofen",300,39,"Germany",221
1526,"12/14/2023","Eleifend GMBH","Xinoprozen",500,2.82,"Germany",100
1527,"3/19/2021","Plaxus Medical","Presterone",1600,1.09,"Canada",119
1528,"8/15/2021","Vitae Risus Incorporated","Clobromizen",200,1.44,"USA",203
1529,"9/3/2021","Pain Management Center","Bhiktarvizem",800,3.87,"USA",332
1530,"10/4/2022","Pain Management Center","Clobromizen",1500,1.44,"USA",332
1531,"5/21/2021","Pain Management Center","Colophrazen",1900,1.23,"USA",332
1532,"7/22/2022","Adipiscing Mauris Inc.","Alaraphosol",800,0.92,"USA",203
1533,"7/13/2022","Varius Plc","Gerantrazeophem",1800,1.87,"Brazil",887
1534,"11/1/2021","Plaxus Medical","Proxinostat",1000,2.23,"Canada",119
1535,"3/3/2023","Enim PC","Proxinostat",1300,2.23,"USA",203
1536,"6/7/2021","Lorem Luctus","Proxinostat",600,2.23,"USA",332
1537,"6/12/2021","Proin Dolor Institut","Bhiktarvizem",600,3.87,"Germany",221
1538,"10/24/2021","Eleifend GMBH","Bhiktarvizem",700,3.87,"Germany",100
1539,"8/17/2020","Enim PC","Bhiktarvizem",700,3.87,"USA",203
1540,"9/3/2021","Eleifend GMBH","Xinoprozen",600,2.82,"Germany",100
1541,"6/9/2021","At Pretium LLC","Gerantrazeophem",500,1.87,"USA",332
1542,"3/18/2021","Eu Dolor Companie","Diaprogenix",1900,0.04,"Ecuador",887
1543,"3/9/2020","Proin Dolor Institut","Diaprogenix",400,0.04,"Germany",221
1544,"9/2/2022","Saude Universal","Colophrazen",500,1.23,"Brazil",887
1545,"5/13/2020","Vitae Risus Incorporated","Diaprogenix",1400,0.04,"USA",203
1546,"8/1/2021","Erat Pharma","Clobromizen",500,1.44,"Germany",100
1547,"6/16/2023","Nisl Quisque","Bhiktarvizem",1500,3.87,"Brazil",887
1548,"12/8/2021","Lorem Luctus","Xinoprozen",200,2.82,"USA",332
1549,"11/7/2021","Nisl Quisque","Alaraphosol",1700,0.92,"Brazil",887
1550,"3/20/2023","Luctus Aliquet Plc","Proxinostat",700,2.23,"Brazil",887
1551,"8/25/2021","Varius Plc","Alaraphosol",1300,0.92,"Brazil",887
1552,"1/9/2022","Eastern Hospital Group","Alaraphosol",400,0.92,"USA",119
1553,"2/11/2022","Enim PC","Diaprogenix",1500,0.04,"USA",203
1554,"4/10/2022","Barma Krankenhausgesellschaft","Bhiktarvizem",1900,3.87,"Austria",655
1555,"4/3/2020","Nisl Quisque","Zalofen",2000,39,"Brazil",887
1556,"11/11/2022","Erat Pharma","Zalofen",1900,39,"Germany",100
1557,"3/5/2022","Vitae Risus Incorporated","Xinoprozen",100,2.82,"USA",203
1558,"2/14/2021","Barma Krankenhausgesellschaft","Gerantrazeophem",1500,1.87,"Austria",655
1559,"11/22/2022","Lorem Luctus","Proxinostat",300,2.23,"USA",332
1560,"6/8/2020","Eleifend GMBH","Diaprogenix",1500,0.04,"Germany",100
1561,"4/5/2023","Pain Management Center","Colophrazen",1200,1.23,"USA",332
1562,"9/1/2020","Adipiscing Mauris Inc.","Bhiktarvizem",1700,3.87,"USA",203
1563,"8/14/2020","At Pretium LLC","Zalofen",700,39,"USA",332
1564,"10/5/2022","Luctus Aliquet Plc","Gerantrazeophem",800,1.87,"Brazil",887
1565,"7/4/2021","Eastern Hospital Group","Alaraphosol",400,0.92,"USA",119
1566,"12/23/2022","Luctus Aliquet Plc","Clobromizen",100,1.44,"Brazil",887
1567,"12/19/2022","Barma Krankenhausgesellschaft","Presterone",300,1.09,"Austria",655
1568,"2/7/2022","Luctus Aliquet Plc","Gerantrazeophem",300,1.87,"Brazil",887
1569,"2/14/2021","Plaxus Medical","Xinoprozen",1100,2.82,"Canada",119
1570,"4/27/2021","Proin Dolor Institut","Presterone",500,1.09,"Germany",221
1571,"5/2/2022","Varius Plc","Clobromizen",1400,1.44,"Brazil",887
1572,"10/17/2022","Adipiscing Mauris Inc.","Colophrazen",300,1.23,"USA",203
1573,"10/17/2021","Eastern Hospital Group","Clobromizen",800,1.44,"USA",119
1574,"12/16/2020","Barma Krankenhausgesellschaft","Xipramin",1400,0.72,"Austria",655
1575,"11/26/2020","Eleifend GMBH","Diaprogenix",1400,0.04,"Germany",100
1576,"8/22/2022","Lorem Luctus","Xinoprozen",1400,2.82,"USA",332
1577,"11/12/2021","Eastern Hospital Group","Zalofen",1500,39,"USA",119
1578,"11/25/2023","Eu Dolor Companie","Colophrazen",1700,1.23,"Ecuador",887
1579,"8/3/2021","Barma Krankenhausgesellschaft","Diaprogenix",700,0.04,"Austria",655
1580,"3/25/2020","At Pretium LLC","Diaprogenix",800,0.04,"USA",332
1581,"5/8/2021","Lorem Luctus","Xinoprozen",500,2.82,"USA",332
1582,"5/23/2022","At Pretium LLC","Alaraphosol",400,0.92,"USA",332
1583,"12/13/2023","Lorem Luctus","Diaprogenix",1700,0.04,"USA",332
1584,"6/8/2022","Barma Krankenhausgesellschaft","Proxinostat",800,2.23,"Austria",655
1585,"4/3/2020","Lorem Luctus","Proxinostat",100,2.23,"USA",332
1586,"8/8/2023","Luctus Aliquet Plc","Proxinostat",500,2.23,"Brazil",887
1587,"10/5/2020","Eastern Hospital Group","Bhiktarvizem",1000,3.87,"USA",119
1588,"11/9/2023","Nisl Quisque","Zalofen",400,39,"Brazil",887
1589,"8/11/2022","Plaxus Medical","Gerantrazeophem",1700,1.87,"Canada",119
1590,"10/25/2023","Luctus Aliquet Plc","Zalofen",1400,39,"Brazil",887
1591,"12/12/2023","Saude Universal","Xinoprozen",1900,2.82,"Brazil",887
1592,"4/19/2021","Barma Krankenhausgesellschaft","Presterone",700,1.09,"Austria",655
1593,"7/26/2020","Nisl Quisque","Gerantrazeophem",800,1.87,"Brazil",887
1594,"4/8/2023","At Pretium LLC","Clobromizen",200,1.44,"USA",332
1595,"9/13/2021","Proin Dolor Institut","Presterone",1400,1.09,"Germany",221
1596,"6/27/2022","Eleifend GMBH","Diaprogenix",300,0.04,"Germany",100
1597,"4/4/2021","Luctus Aliquet Plc","Zalofen",1300,39,"Brazil",887
1598,"7/19/2022","Barma Krankenhausgesellschaft","Gerantrazeophem",1200,1.87,"Austria",655
1599,"2/24/2022","Enim PC","Alaraphosol",1500,0.92,"USA",203
1600,"11/24/2022","Eu Dolor Companie","Bhiktarvizem",2000,3.87,"Ecuador",887
1601,"11/3/2022","Proin Dolor Institut","Presterone",1000,1.09,"Germany",221
1602,"4/19/2022","Luctus Aliquet Plc","Clobromizen",1200,1.44,"Brazil",887
1603,"11/15/2022","Adipiscing Mauris Inc.","Bhiktarvizem",1200,3.87,"USA",203
1604,"6/14/2022","Barma Krankenhausgesellschaft","Colophrazen",1500,1.23,"Austria",655
1605,"4/17/2021","Proin Dolor Institut","Colophrazen",1100,1.23,"Germany",221
1606,"3/18/2020","Vitae Risus Incorporated","Gerantrazeophem",500,1.87,"USA",203
1607,"6/14/2022","Proin Dolor Institut","Colophrazen",1000,1.23,"Germany",221
1608,"4/5/2023","Vitae Risus Incorporated","Colophrazen",500,1.23,"USA",203
1609,"3/23/2021","Pain Management Center","Alaraphosol",1400,0.92,"USA",332
1610,"7/27/2020","Erat Pharma","Proxinostat",1700,2.23,"Germany",100
1611,"6/23/2021","Eu Dolor Companie","Bhiktarvizem",1000,3.87,"Ecuador",887
1612,"8/9/2020","Plaxus Medical","Colophrazen",700,1.23,"Canada",119
1613,"9/13/2023","Nisl Quisque","Colophrazen",800,1.23,"Brazil",887
1614,"8/15/2023","Nisl Quisque","Clobromizen",200,1.44,"Brazil",887
1615,"6/18/2021","At Pretium LLC","Colophrazen",1500,1.23,"USA",332
1616,"7/3/2022","Adipiscing Mauris Inc.","Xinoprozen",1800,2.82,"USA",203
1617,"10/16/2020","At Pretium LLC","Colophrazen",800,1.23,"USA",332
1618,"1/22/2022","Eastern Hospital Group","Presterone",500,1.09,"USA",119
1619,"11/7/2021","Plaxus Medical","Bhiktarvizem",1200,3.87,"Canada",119
1620,"12/16/2021","Proin Dolor Institut","Bhiktarvizem",800,3.87,"Germany",221
1621,"2/15/2020","Vitae Risus Incorporated","Gerantrazeophem",100,1.87,"USA",203
1622,"5/26/2022","Saude Universal","Alaraphosol",300,0.92,"Brazil",887
1623,"9/24/2020","Eleifend GMBH","Xinoprozen",1300,2.82,"Germany",100
1624,"4/27/2020","Eu Dolor Companie","Proxinostat",1900,2.23,"Ecuador",887
1625,"6/7/2022","Eu Dolor Companie","Alaraphosol",400,0.92,"Ecuador",887
1626,"11/17/2021","Nisl Quisque","Proxinostat",1900,2.23,"Brazil",887
1627,"2/26/2021","Barma Krankenhausgesellschaft","Bhiktarvizem",200,3.87,"Austria",655
1628,"7/2/2021","Proin Dolor Institut","Alaraphosol",500,0.92,"Germany",221
1629,"9/15/2021","Luctus Aliquet Plc","Diaprogenix",1500,0.04,"Brazil",887
1630,"9/24/2022","Saude Universal","Clobromizen",1800,1.44,"Brazil",887
1631,"1/19/2021","Eu Dolor Companie","Alaraphosol",1500,0.92,"Ecuador",887
1632,"7/26/2021","Nisl Quisque","Xipralofen",700,4.76,"Brazil",887
1633,"5/18/2021","Pain Management Center","Presterone",300,1.09,"USA",332
1634,"11/22/2022","Adipiscing Mauris Inc.","Xipramin",1700,0.72,"USA",203
1635,"3/24/2021","Eastern Hospital Group","Gerantrazeophem",600,1.87,"USA",119
1636,"5/20/2022","Proin Dolor Institut","Proxinostat",800,2.23,"Germany",221
1637,"4/15/2022","Luctus Aliquet Plc","Bhiktarvizem",1600,3.87,"Brazil",887
1638,"7/21/2022","Eu Dolor Companie","Colophrazen",1600,1.23,"Ecuador",887
1639,"2/9/2023","Luctus Aliquet Plc","Colophrazen",1400,1.23,"Brazil",887
1640,"3/15/2022","Enim PC","Xinoprozen",500,2.82,"USA",203
1641,"2/19/2023","Luctus Aliquet Plc","Xinoprozen",1500,2.82,"Brazil",887
1642,"1/7/2023","Nisl Quisque","Alaraphosol",700,0.92,"Brazil",887
1643,"1/3/2020","Luctus Aliquet Plc","Xinoprozen",500,2.82,"Brazil",887
1644,"5/19/2020","Plaxus Medical","Bhiktarvizem",1500,3.87,"Canada",119
1645,"11/8/2021","Pain Management Center","Proxinostat",1900,2.23,"USA",332
1646,"3/12/2023","Barma Krankenhausgesellschaft","Diaprogenix",1500,0.04,"Austria",655
1647,"11/7/2021","Luctus Aliquet Plc","Presterone",700,1.09,"Brazil",887
1648,"3/25/2022","Eastern Hospital Group","Zalofen",1800,39,"USA",119
1649,"5/6/2021","Nisl Quisque","Proxinostat",900,2.23,"Brazil",887
1650,"11/14/2022","Barma Krankenhausgesellschaft","Clobromizen",1800,1.44,"Austria",655
1651,"7/6/2021","Enim PC","Proxinostat",900,2.23,"USA",203
1652,"10/14/2022","Luctus Aliquet Plc","Alaraphosol",1600,0.92,"Brazil",887
1653,"4/20/2021","Nisl Quisque","Alaraphosol",700,0.92,"Brazil",887
1654,"10/7/2020","Lorem Luctus","Presterone",700,1.09,"USA",332
1655,"8/25/2020","At Pretium LLC","Gerantrazeophem",1400,1.87,"USA",332
1656,"3/15/2021","Saude Universal","Colophrazen",1000,1.23,"Brazil",887
1657,"9/3/2021","Vitae Risus Incorporated","Diaprogenix",1900,0.04,"USA",203
1658,"6/27/2023","Plaxus Medical","Xinoprozen",400,2.82,"Canada",119
1659,"7/6/2020","Luctus Aliquet Plc","Clobromizen",1700,1.44,"Brazil",887
1660,"5/10/2022","Proin Dolor Institut","Presterone",1500,1.09,"Germany",221
